device_id,device_name,manufacturer,device_age_years,usage_hours_per_week,maintenance_frequency_per_year,last_maintenance_gap_days,error_logs_past_month,environment,criticality_level,spare_parts_availability,failures_past_year,manufacturer_support_rating,failure_within_year
1819,Ventilator,Philips,7,76,4,98,7,Diagnostic Center,Medium,Good,0,2,0
1820,CT Scanner,Siemens,8,62,12,63,14,Ward,High,Moderate,0,4,0
1821,Ultrasound,Medtronic,6,53,2,214,17,ICU,High,Good,0,2,1
1822,Patient Monitor,Medtronic,7,68,4,127,12,ICU,High,Moderate,0,2,1
1823,CT Scanner,Siemens,9,73,1,363,11,Operating Room,High,Good,0,3,1
1824,Ultrasound,Mindray,6,52,4,107,4,Lab,High,Poor,0,1,1
1825,CT Scanner,Medtronic,6,67,4,106,11,Operating Room,Medium,Poor,0,3,0
1826,X-Ray,Medtronic,5,59,4,128,10,Operating Room,Medium,Poor,0,4,0
1827,MRI Scanner,Siemens,10,48,1,399,27,Diagnostic Center,High,Moderate,0,5,1
1828,Infusion Pump,Canon Medical,6,78,2,192,11,ICU,High,Poor,0,2,1
1829,Ventilator,Mindray,5,55,6,73,10,Ward,Medium,Good,0,2,0
1830,Ventilator,Siemens,7,50,4,91,7,ICU,Medium,Moderate,2,3,1
1831,Ventilator,Philips,4,69,4,112,9,Ward,High,Moderate,0,4,0
1832,Patient Monitor,Siemens,4,62,4,112,6,Ward,High,Poor,0,4,0
1833,X-Ray,Fujifilm,5,42,4,119,7,Ward,Low,Moderate,0,3,0
1834,Ventilator,Mindray,3,72,4,97,2,Diagnostic Center,Medium,Moderate,0,3,0
1835,ECG,Canon Medical,4,66,6,86,6,Operating Room,High,Moderate,0,2,0
1836,Ventilator,Medtronic,5,67,2,202,13,Diagnostic Center,Medium,Poor,0,4,1
1837,MRI Scanner,Siemens,4,77,6,79,7,Ward,Medium,Poor,1,4,0
1838,CT Scanner,Canon Medical,7,62,2,180,11,Ward,High,Good,0,3,1
1839,Patient Monitor,Medtronic,3,39,4,106,7,ICU,Medium,Moderate,1,2,0
1840,Ventilator,Philips,2,68,6,59,6,ICU,Low,Moderate,0,3,0
1841,MRI Scanner,GE Healthcare,8,34,12,50,9,Diagnostic Center,Low,Poor,0,5,0
1842,Ventilator,Fujifilm,8,50,6,70,4,Operating Room,High,Good,0,3,0
1843,MRI Scanner,Canon Medical,11,81,4,87,14,Ward,Medium,Moderate,0,3,1
1844,Ultrasound,Medtronic,2,86,4,88,10,Ward,High,Poor,1,4,0
1845,Ventilator,GE Healthcare,8,48,4,98,14,Operating Room,High,Good,0,5,1
1846,MRI Scanner,Canon Medical,10,47,6,69,7,ICU,High,Poor,0,2,1
1847,Ultrasound,Canon Medical,10,66,1,396,20,ICU,Low,Moderate,0,4,1
1848,Ultrasound,GE Healthcare,7,49,4,81,13,Diagnostic Center,Low,Good,0,3,0
1849,Ultrasound,Fujifilm,6,51,4,95,10,Diagnostic Center,Medium,Good,1,4,0
1850,X-Ray,Fujifilm,9,44,12,39,6,ICU,High,Moderate,0,4,0
1851,Patient Monitor,Mindray,7,62,6,86,14,Diagnostic Center,High,Poor,0,2,1
1852,Infusion Pump,GE Healthcare,10,56,1,384,19,Operating Room,Low,Moderate,0,5,1
1853,X-Ray,Philips,7,53,6,62,8,Ward,High,Moderate,0,3,0
1854,Ultrasound,Mindray,8,51,12,26,6,ICU,High,Good,0,2,0
1855,Ultrasound,Medtronic,5,64,4,110,8,ICU,Medium,Good,0,2,0
1856,CT Scanner,Medtronic,7,43,6,57,11,Diagnostic Center,Low,Moderate,0,3,0
1857,MRI Scanner,Philips,7,70,4,88,10,Ward,Medium,Moderate,0,2,0
1858,ECG,Siemens,6,24,12,57,4,ICU,High,Poor,0,5,0
1859,Ventilator,Philips,6,52,2,177,12,Diagnostic Center,Medium,Good,0,2,1
1860,Ultrasound,Philips,10,65,2,213,12,Ward,Low,Poor,0,2,1
1861,ECG,Mindray,7,60,4,114,10,ICU,Medium,Poor,0,3,1
1862,X-Ray,Siemens,5,71,2,174,9,Lab,High,Poor,1,3,1
1863,Infusion Pump,Fujifilm,4,71,4,118,5,Ward,High,Poor,0,2,1
1864,ECG,Canon Medical,15,87,4,122,15,Ward,High,Poor,1,4,1
1865,Patient Monitor,GE Healthcare,7,5,4,108,8,ICU,High,Moderate,0,5,0
1866,MRI Scanner,Siemens,9,52,4,112,4,ICU,High,Moderate,1,5,0
1867,X-Ray,Fujifilm,6,61,2,211,10,ICU,Medium,Poor,0,2,1
1868,X-Ray,Medtronic,7,32,6,64,7,Operating Room,High,Good,0,3,0
1869,MRI Scanner,Philips,3,65,12,68,3,Lab,Medium,Poor,0,2,0
1870,MRI Scanner,Mindray,5,49,6,53,6,Operating Room,High,Moderate,0,3,0
1871,Ventilator,GE Healthcare,6,18,4,115,11,ICU,High,Moderate,0,3,1
1872,Infusion Pump,Siemens,6,45,12,56,6,Diagnostic Center,High,Moderate,0,4,0
1873,Ultrasound,Siemens,7,57,2,189,13,Lab,Medium,Good,0,4,0
1874,Infusion Pump,Canon Medical,4,77,12,28,9,Lab,Medium,Moderate,0,4,0
1875,ECG,Philips,4,47,12,44,1,Diagnostic Center,Medium,Good,0,3,0
1876,Ultrasound,Siemens,6,63,1,364,15,Diagnostic Center,Medium,Good,0,3,1
1877,ECG,Mindray,4,77,2,204,14,Ward,High,Poor,0,2,1
1878,Patient Monitor,Mindray,2,43,6,60,5,Ward,Low,Good,0,1,0
1879,CT Scanner,Fujifilm,4,35,6,95,9,ICU,High,Good,0,2,0
1880,Ultrasound,GE Healthcare,8,69,4,105,11,ICU,Low,Good,0,4,0
1881,MRI Scanner,GE Healthcare,6,78,12,50,10,Operating Room,Low,Moderate,0,5,0
1882,Ultrasound,Philips,5,69,4,98,8,Ward,High,Poor,0,3,0
1883,Infusion Pump,Mindray,8,57,6,75,3,Lab,Medium,Good,0,2,0
1884,MRI Scanner,Fujifilm,4,58,2,195,12,Ward,Medium,Good,0,2,0
1885,X-Ray,Mindray,5,66,2,197,9,ICU,Medium,Moderate,1,2,1
1886,Infusion Pump,Canon Medical,6,58,12,52,10,ICU,High,Moderate,0,2,0
1887,Infusion Pump,GE Healthcare,4,70,12,45,13,Ward,Medium,Poor,0,3,0
1888,X-Ray,Philips,8,57,12,22,9,Ward,High,Good,0,3,0
1889,X-Ray,Philips,11,87,4,127,14,Ward,Low,Moderate,0,3,1
1890,X-Ray,GE Healthcare,10,74,4,102,9,Diagnostic Center,Medium,Moderate,0,5,0
1891,MRI Scanner,Mindray,6,96,12,22,2,Lab,High,Good,0,2,0
1892,Infusion Pump,GE Healthcare,13,66,6,83,15,Ward,Low,Poor,0,4,1
1893,X-Ray,Canon Medical,3,50,4,88,7,Operating Room,High,Good,0,2,0
1894,Ultrasound,Siemens,5,78,12,39,0,Ward,Medium,Poor,0,3,0
1895,CT Scanner,GE Healthcare,12,88,6,68,8,ICU,High,Moderate,0,4,0
1896,Ultrasound,Mindray,3,49,6,62,2,ICU,Medium,Good,0,2,0
1897,Ultrasound,Canon Medical,6,61,0,399,20,Ward,Medium,Poor,0,4,1
1898,Ventilator,Philips,6,51,4,115,9,Ward,Medium,Good,0,3,0
1899,X-Ray,Medtronic,8,60,0,404,21,Ward,Medium,Poor,0,2,1
1900,CT Scanner,Fujifilm,7,33,6,71,3,Diagnostic Center,Medium,Good,0,3,0
1901,ECG,Philips,8,59,6,99,12,ICU,High,Poor,0,2,1
1902,X-Ray,Canon Medical,7,66,2,207,13,ICU,Medium,Poor,1,3,1
1903,MRI Scanner,Medtronic,5,70,4,106,10,Operating Room,High,Moderate,0,3,0
1904,Ventilator,GE Healthcare,9,65,2,196,10,Diagnostic Center,Low,Poor,0,5,1
1905,Ventilator,Medtronic,7,54,2,219,12,Diagnostic Center,High,Poor,0,4,1
1906,ECG,Siemens,7,91,4,96,7,ICU,High,Poor,0,5,0
1907,MRI Scanner,Mindray,2,71,1,400,20,Operating Room,Low,Good,1,3,1
1908,X-Ray,Mindray,6,96,4,91,9,Operating Room,Medium,Good,1,1,1
1909,Infusion Pump,Fujifilm,14,56,12,65,12,Lab,Medium,Poor,0,4,1
1910,CT Scanner,Philips,5,33,4,86,12,ICU,Medium,Moderate,0,3,0
1911,ECG,Siemens,9,75,12,57,13,ICU,High,Poor,0,3,1
1912,Ventilator,GE Healthcare,5,78,4,110,6,Operating Room,High,Poor,0,3,0
1913,Ventilator,Siemens,4,52,2,191,9,Diagnostic Center,Low,Poor,0,3,0
1914,CT Scanner,Mindray,4,72,4,114,7,ICU,Medium,Moderate,0,3,0
1915,Ultrasound,Fujifilm,4,75,1,372,16,Diagnostic Center,High,Poor,0,3,1
1916,MRI Scanner,Mindray,6,40,2,178,9,Operating Room,High,Poor,0,3,1
1917,CT Scanner,Fujifilm,6,37,6,69,2,Diagnostic Center,High,Good,1,4,0
1918,MRI Scanner,GE Healthcare,2,73,4,114,5,ICU,Medium,Moderate,0,3,0
1919,Ultrasound,Siemens,7,33,4,104,14,Diagnostic Center,Medium,Good,1,4,0
1920,CT Scanner,Canon Medical,4,54,12,38,4,Diagnostic Center,High,Good,0,3,0
1921,MRI Scanner,GE Healthcare,4,90,6,52,3,ICU,High,Moderate,0,4,0
1922,X-Ray,Philips,8,89,4,81,14,Diagnostic Center,High,Moderate,0,4,0
1923,Ultrasound,Mindray,5,38,6,88,7,Operating Room,Medium,Good,1,1,0
1924,X-Ray,Canon Medical,7,73,6,80,8,Operating Room,Low,Moderate,0,4,0
1925,CT Scanner,Medtronic,5,37,12,50,3,Operating Room,Low,Good,0,4,0
1926,Infusion Pump,Siemens,4,53,6,92,7,Ward,High,Good,1,5,0
1927,X-Ray,Mindray,6,73,2,218,11,ICU,High,Moderate,0,2,1
1928,Infusion Pump,Mindray,8,65,0,369,25,ICU,Medium,Poor,0,2,1
1929,Ultrasound,Siemens,5,51,2,207,8,Operating Room,Medium,Poor,0,5,0
1930,ECG,Fujifilm,9,54,2,211,13,Lab,Medium,Moderate,1,4,1
1931,Infusion Pump,Mindray,5,69,4,97,7,ICU,Medium,Good,0,1,0
1932,Patient Monitor,Philips,4,43,2,198,11,ICU,Low,Good,1,2,1
1933,CT Scanner,Philips,5,38,4,95,13,ICU,High,Good,0,4,0
1934,Ventilator,Siemens,8,60,1,373,20,Ward,Low,Good,0,4,1
1935,Ultrasound,Canon Medical,7,67,6,61,4,ICU,High,Moderate,0,2,0
1936,Ultrasound,Fujifilm,4,76,12,52,5,Ward,High,Good,0,4,0
1937,Patient Monitor,GE Healthcare,8,45,6,97,6,Operating Room,Low,Poor,1,3,1
1938,ECG,GE Healthcare,7,68,6,52,11,Diagnostic Center,High,Good,0,4,0
1939,Ultrasound,Fujifilm,4,67,1,379,28,Operating Room,High,Moderate,1,4,1
1940,Infusion Pump,Mindray,5,78,12,55,7,Diagnostic Center,Medium,Poor,0,1,0
1941,Ultrasound,Siemens,10,58,4,117,10,Operating Room,High,Good,0,3,1
1942,ECG,Mindray,7,38,2,205,14,Diagnostic Center,Medium,Poor,0,2,1
1943,MRI Scanner,Siemens,11,35,12,20,11,Ward,Medium,Poor,0,3,0
1944,Ventilator,Medtronic,4,67,6,79,4,Diagnostic Center,Medium,Poor,1,3,0
1945,Patient Monitor,GE Healthcare,6,81,4,124,13,Ward,Medium,Good,0,3,0
1946,Ventilator,GE Healthcare,5,41,2,193,11,ICU,High,Poor,0,3,1
1947,Patient Monitor,GE Healthcare,3,27,6,88,0,Ward,High,Moderate,0,3,0
1948,Patient Monitor,Medtronic,5,36,4,129,3,Diagnostic Center,High,Good,1,2,0
1949,CT Scanner,GE Healthcare,10,70,1,372,23,ICU,Medium,Poor,0,3,1
1950,Infusion Pump,Mindray,9,56,4,96,5,Diagnostic Center,Low,Good,0,3,0
1951,Infusion Pump,GE Healthcare,6,66,4,125,14,Lab,High,Moderate,0,3,1
1952,Infusion Pump,Fujifilm,7,44,2,207,18,Ward,Medium,Good,0,2,1
1953,Infusion Pump,Canon Medical,6,19,12,27,7,Ward,High,Good,0,3,0
1954,Patient Monitor,Medtronic,6,40,4,84,2,Operating Room,Medium,Moderate,1,3,0
1955,CT Scanner,Canon Medical,6,29,1,386,23,Lab,Medium,Poor,0,3,1
1956,Infusion Pump,Fujifilm,5,51,4,128,13,ICU,Medium,Moderate,0,3,1
1957,X-Ray,Philips,8,91,1,358,22,Diagnostic Center,High,Moderate,0,3,1
1958,X-Ray,Fujifilm,4,74,4,94,13,Diagnostic Center,Medium,Moderate,0,2,1
1959,CT Scanner,GE Healthcare,5,49,2,182,10,Lab,High,Good,0,4,0
1960,Ventilator,Mindray,6,82,6,68,9,Diagnostic Center,Medium,Moderate,0,1,0
1961,ECG,Siemens,9,37,12,67,8,Diagnostic Center,Medium,Poor,0,5,0
1962,Patient Monitor,Siemens,5,79,1,372,20,Ward,Medium,Good,0,4,1
1963,X-Ray,Medtronic,8,55,1,376,16,Ward,Medium,Good,0,2,1
1964,CT Scanner,Mindray,7,66,4,105,6,Ward,Medium,Good,0,3,0
1965,ECG,Philips,7,58,12,39,8,Ward,Low,Good,0,3,0
1966,CT Scanner,Mindray,4,26,4,112,9,Ward,High,Good,0,2,0
1967,Infusion Pump,GE Healthcare,9,68,4,85,8,Ward,Medium,Poor,1,3,1
1968,ECG,Fujifilm,6,50,12,67,5,Ward,Medium,Poor,0,2,0
1969,Ultrasound,Mindray,5,59,6,99,4,Lab,Low,Moderate,0,2,0
1970,ECG,Mindray,7,66,4,117,11,ICU,Medium,Poor,0,1,1
1971,CT Scanner,Philips,6,91,4,118,9,Ward,High,Good,0,2,1
1972,Ultrasound,Mindray,7,63,12,23,9,Ward,Low,Good,0,3,0
1973,Infusion Pump,Canon Medical,13,36,4,121,8,Ward,High,Moderate,0,2,1
1974,CT Scanner,Siemens,7,43,12,26,8,Ward,High,Good,0,3,0
1975,X-Ray,Fujifilm,6,53,4,106,10,Ward,High,Poor,0,2,1
1976,Ultrasound,Philips,8,73,4,101,12,ICU,High,Moderate,0,2,1
1977,CT Scanner,GE Healthcare,10,76,6,66,12,Ward,High,Poor,0,4,1
1978,ECG,Siemens,4,51,6,94,8,Operating Room,Low,Good,0,5,0
1979,ECG,Philips,5,61,2,212,15,Ward,Medium,Poor,0,2,1
1980,Patient Monitor,Philips,6,61,12,50,7,Ward,Medium,Poor,0,2,0
1981,ECG,Philips,10,40,2,204,12,ICU,High,Moderate,0,2,1
1982,Ultrasound,Siemens,5,70,2,182,13,Lab,Low,Good,0,3,0
1983,Patient Monitor,Philips,8,80,2,220,11,Ward,Medium,Poor,0,3,1
1984,Ultrasound,GE Healthcare,4,53,4,114,6,Diagnostic Center,Low,Moderate,0,4,0
1985,Ultrasound,Canon Medical,9,75,6,84,12,Diagnostic Center,Medium,Poor,0,2,1
1986,ECG,Medtronic,2,55,4,102,12,Diagnostic Center,High,Moderate,0,2,1
1987,Ventilator,Medtronic,6,58,2,180,6,Ward,Medium,Moderate,1,4,1
1988,Infusion Pump,Canon Medical,2,72,6,50,1,Diagnostic Center,Medium,Good,0,4,0
1989,Ventilator,Fujifilm,4,70,4,84,3,Ward,High,Poor,0,2,0
1990,Patient Monitor,Canon Medical,6,58,4,92,3,ICU,High,Good,0,3,0
1991,Patient Monitor,Mindray,6,77,4,100,6,ICU,High,Good,0,1,1
1992,X-Ray,GE Healthcare,8,78,2,177,15,Diagnostic Center,High,Good,0,3,1
1993,MRI Scanner,Philips,3,51,6,73,3,Ward,High,Poor,0,4,0
1994,CT Scanner,Medtronic,9,46,1,379,21,Diagnostic Center,Medium,Poor,0,3,1
1995,ECG,Mindray,3,61,12,69,6,Lab,Medium,Good,0,1,0
1996,Ventilator,Canon Medical,8,82,4,112,10,ICU,Low,Moderate,1,3,1
1997,Patient Monitor,Mindray,0,68,6,71,5,Lab,High,Good,0,2,0
1998,Ventilator,Mindray,4,22,2,202,8,Ward,High,Moderate,0,3,1
1999,Ventilator,Medtronic,12,58,1,400,21,ICU,High,Poor,0,3,1
2000,Ultrasound,Canon Medical,5,70,4,102,9,Diagnostic Center,Low,Good,0,2,0
2001,X-Ray,Philips,3,34,6,84,6,Ward,Medium,Poor,0,3,0
2002,MRI Scanner,Medtronic,7,51,6,59,7,Ward,High,Poor,0,4,0
2003,Infusion Pump,Mindray,5,67,6,97,6,Lab,Medium,Good,0,2,0
2004,X-Ray,Philips,8,51,4,100,10,ICU,High,Good,0,2,0
2005,X-Ray,Medtronic,6,72,1,384,23,Diagnostic Center,High,Good,0,4,1
2006,Infusion Pump,Philips,4,87,4,86,18,Lab,Medium,Poor,0,2,1
2007,ECG,Siemens,2,60,4,106,7,Ward,High,Good,1,4,0
2008,MRI Scanner,Fujifilm,9,89,12,20,12,Operating Room,High,Good,0,3,0
2009,CT Scanner,Canon Medical,4,14,2,173,6,Ward,High,Good,0,4,0
2010,CT Scanner,Mindray,4,67,6,55,8,Diagnostic Center,Medium,Moderate,0,3,0
2011,Infusion Pump,GE Healthcare,8,83,12,61,11,Diagnostic Center,High,Good,0,3,0
2012,CT Scanner,GE Healthcare,7,78,6,86,7,Diagnostic Center,Low,Poor,1,4,0
2013,CT Scanner,Fujifilm,4,49,4,118,4,Operating Room,Low,Poor,0,4,0
2014,Infusion Pump,Canon Medical,3,50,12,42,3,ICU,High,Poor,0,4,0
2015,MRI Scanner,Mindray,8,41,6,69,9,ICU,Medium,Good,0,3,0
2016,X-Ray,Philips,12,54,1,404,24,Operating Room,Low,Good,0,3,1
2017,X-Ray,Philips,6,37,2,205,16,Operating Room,Medium,Moderate,1,2,1
2018,Infusion Pump,Canon Medical,8,67,0,384,23,Operating Room,High,Poor,0,4,1
2019,X-Ray,GE Healthcare,9,33,1,396,21,Ward,Medium,Good,1,3,1
2020,ECG,Medtronic,3,40,4,117,6,Operating Room,High,Good,0,2,0
2021,CT Scanner,Siemens,3,67,4,118,9,ICU,High,Poor,0,4,0
2022,Infusion Pump,Philips,7,66,6,85,0,Operating Room,Medium,Good,0,4,0
2023,X-Ray,Medtronic,6,68,12,62,6,ICU,Medium,Good,1,2,0
2024,CT Scanner,GE Healthcare,6,54,2,218,8,Diagnostic Center,High,Poor,0,3,1
2025,Infusion Pump,Siemens,5,52,6,82,4,ICU,Medium,Moderate,0,3,0
2026,MRI Scanner,Canon Medical,4,77,6,61,10,ICU,Medium,Moderate,1,4,0
2027,Ventilator,GE Healthcare,3,59,4,123,6,Ward,Low,Poor,0,4,0
2028,Ultrasound,Siemens,3,21,1,375,13,Lab,Low,Moderate,0,4,1
2029,Infusion Pump,Canon Medical,10,30,1,381,16,Lab,High,Moderate,0,2,1
2030,CT Scanner,Siemens,3,65,2,206,6,Ward,Low,Poor,0,5,0
2031,CT Scanner,Mindray,7,109,6,86,15,Ward,Low,Good,0,1,1
2032,X-Ray,Mindray,4,68,2,221,12,Lab,Medium,Poor,0,1,1
2033,CT Scanner,Siemens,9,73,6,71,13,Operating Room,Medium,Moderate,0,3,0
2034,Patient Monitor,Canon Medical,2,45,1,376,18,Lab,High,Good,0,4,1
2035,Infusion Pump,GE Healthcare,10,56,4,94,12,Lab,High,Moderate,0,4,1
2036,CT Scanner,Philips,5,81,2,216,12,Diagnostic Center,Low,Moderate,0,2,1
2037,MRI Scanner,GE Healthcare,7,36,2,188,11,Diagnostic Center,Medium,Moderate,0,3,1
2038,X-Ray,Mindray,4,63,4,122,6,Operating Room,High,Poor,0,1,1
2039,CT Scanner,Medtronic,5,22,2,207,10,ICU,Low,Poor,1,2,1
2040,Ventilator,GE Healthcare,6,74,4,81,5,ICU,High,Poor,0,3,0
2041,Ventilator,Mindray,10,44,6,92,9,ICU,Medium,Moderate,0,2,0
2042,Ultrasound,Mindray,6,53,4,82,6,Diagnostic Center,Medium,Poor,0,1,0
2043,MRI Scanner,Philips,6,51,6,59,3,Lab,Medium,Good,0,3,0
2044,Infusion Pump,Siemens,3,76,2,210,10,Ward,Medium,Moderate,0,5,0
2045,X-Ray,GE Healthcare,5,87,6,84,11,Ward,Medium,Poor,0,5,0
2046,Infusion Pump,Siemens,4,15,1,374,14,Diagnostic Center,High,Good,0,4,1
2047,Ventilator,GE Healthcare,5,33,2,176,8,ICU,Medium,Moderate,0,5,0
2048,Ventilator,Philips,9,40,2,181,15,ICU,High,Moderate,0,2,1
2049,Infusion Pump,Canon Medical,8,93,4,104,12,Diagnostic Center,High,Good,0,3,1
2050,X-Ray,Fujifilm,4,75,2,216,18,ICU,Medium,Good,0,4,1
2051,Ventilator,Mindray,4,41,12,49,8,Diagnostic Center,High,Good,0,2,0
2052,Patient Monitor,Mindray,14,58,6,55,13,Ward,Medium,Good,0,2,1
2053,X-Ray,GE Healthcare,4,49,4,107,11,Ward,Medium,Poor,1,5,0
2054,Infusion Pump,Mindray,8,81,4,92,14,Ward,High,Moderate,0,2,1
2055,Ultrasound,Fujifilm,5,71,6,89,8,Lab,Medium,Good,0,4,0
2056,Infusion Pump,Medtronic,4,41,4,125,10,Operating Room,Medium,Good,0,4,0
2057,CT Scanner,GE Healthcare,7,55,4,103,3,Ward,Medium,Poor,0,4,0
2058,X-Ray,Philips,4,62,1,373,17,Lab,High,Moderate,0,4,1
2059,Patient Monitor,Mindray,8,84,12,59,10,ICU,High,Moderate,0,2,1
2060,ECG,GE Healthcare,3,49,4,100,6,Ward,Medium,Good,0,5,0
2061,X-Ray,Canon Medical,4,34,6,66,11,ICU,Low,Moderate,1,3,0
2062,Infusion Pump,Philips,4,75,0,393,14,ICU,Medium,Poor,0,3,1
2063,Ventilator,Mindray,7,42,6,74,3,Lab,Medium,Good,0,1,0
2064,CT Scanner,Fujifilm,5,89,2,198,16,Lab,High,Moderate,0,2,1
2065,MRI Scanner,Fujifilm,7,34,1,383,15,ICU,Medium,Poor,0,3,1
2066,CT Scanner,Fujifilm,6,54,4,109,13,ICU,High,Moderate,0,2,0
2067,Infusion Pump,Canon Medical,7,37,1,396,22,Diagnostic Center,High,Moderate,0,2,1
2068,X-Ray,Mindray,13,70,2,219,19,Operating Room,High,Good,1,1,1
2069,CT Scanner,GE Healthcare,9,44,4,122,15,Operating Room,Low,Good,0,3,1
2070,CT Scanner,Siemens,4,93,12,69,7,Diagnostic Center,Low,Good,1,4,0
2071,Ventilator,Medtronic,7,44,2,214,16,Lab,High,Good,0,4,0
2072,Infusion Pump,Mindray,5,74,0,380,18,Ward,High,Poor,0,1,1
2073,X-Ray,Philips,3,53,12,29,3,ICU,High,Moderate,0,3,0
2074,ECG,Mindray,5,37,4,110,6,Diagnostic Center,Medium,Good,0,1,0
2075,Infusion Pump,Siemens,7,56,6,70,6,ICU,Low,Good,0,5,0
2076,MRI Scanner,Medtronic,5,44,4,96,4,ICU,Medium,Moderate,0,3,0
2077,X-Ray,Canon Medical,6,9,6,67,2,ICU,High,Moderate,0,4,0
2078,Patient Monitor,Philips,4,57,6,51,4,ICU,Low,Poor,1,3,0
2079,Ventilator,Medtronic,5,53,6,50,8,Ward,Medium,Moderate,0,3,0
2080,Ultrasound,Mindray,2,100,1,355,9,Ward,High,Good,0,3,1
2081,Patient Monitor,Philips,6,25,12,26,5,Operating Room,Medium,Poor,0,3,0
2082,ECG,GE Healthcare,12,77,4,92,9,Ward,High,Good,0,4,1
2083,Infusion Pump,Medtronic,9,68,2,209,14,Diagnostic Center,Low,Moderate,0,4,1
2084,Ultrasound,Siemens,8,63,12,46,6,Diagnostic Center,High,Moderate,0,3,0
2085,Ultrasound,GE Healthcare,3,61,4,99,6,Ward,Medium,Poor,0,4,0
2086,Ventilator,GE Healthcare,6,57,12,42,7,Diagnostic Center,High,Moderate,0,5,0
2087,Infusion Pump,Mindray,6,65,4,104,14,ICU,High,Moderate,0,2,1
2088,Infusion Pump,Mindray,9,33,2,190,13,Ward,Low,Good,1,1,1
2089,Ventilator,GE Healthcare,4,43,2,194,9,Operating Room,Medium,Poor,0,3,1
2090,X-Ray,GE Healthcare,8,96,6,71,16,Ward,Medium,Poor,1,5,0
2091,X-Ray,Philips,7,50,4,93,6,ICU,Medium,Good,0,3,0
2092,Ventilator,Fujifilm,6,62,6,78,7,Lab,High,Good,0,4,0
2093,Infusion Pump,Philips,11,34,6,92,9,Lab,Low,Poor,0,4,1
2094,Ventilator,Siemens,10,42,2,173,12,Operating Room,High,Moderate,0,5,1
2095,Ultrasound,Canon Medical,3,49,6,75,4,Operating Room,High,Good,0,3,0
2096,CT Scanner,Fujifilm,5,64,4,87,8,Diagnostic Center,High,Good,0,4,0
2097,Ultrasound,Canon Medical,7,77,6,66,11,Ward,High,Poor,0,2,1
2098,CT Scanner,Fujifilm,8,70,2,203,11,Ward,Medium,Good,0,3,1
2099,X-Ray,Fujifilm,9,71,4,91,11,Ward,Medium,Good,0,3,1
2100,ECG,Fujifilm,6,60,4,115,11,Lab,High,Moderate,0,2,1
2101,Ventilator,Medtronic,9,54,6,72,8,Diagnostic Center,High,Moderate,0,2,0
2102,ECG,GE Healthcare,12,75,2,181,14,ICU,Medium,Moderate,0,4,1
2103,CT Scanner,Mindray,7,65,6,85,14,Operating Room,Low,Good,0,3,0
2104,X-Ray,Mindray,5,67,2,215,19,Lab,High,Poor,0,1,1
2105,CT Scanner,Philips,11,52,4,95,14,Operating Room,High,Poor,0,3,1
2106,Ultrasound,Medtronic,7,65,12,24,7,Operating Room,High,Moderate,0,4,0
2107,Infusion Pump,GE Healthcare,8,46,6,89,5,Operating Room,High,Poor,0,3,0
2108,CT Scanner,Fujifilm,11,71,6,79,9,ICU,Medium,Poor,1,4,1
2109,Infusion Pump,Siemens,8,37,1,388,18,Ward,High,Good,0,4,1
2110,Infusion Pump,Philips,3,48,4,101,9,Operating Room,Medium,Poor,0,3,0
2111,Infusion Pump,Fujifilm,8,97,6,57,6,Diagnostic Center,High,Good,2,3,0
2112,Ultrasound,GE Healthcare,3,35,6,92,0,ICU,Medium,Moderate,0,3,0
2113,CT Scanner,Mindray,4,50,4,109,7,ICU,High,Moderate,0,1,1
2114,MRI Scanner,Siemens,5,86,6,85,11,Diagnostic Center,High,Good,0,3,0
2115,X-Ray,Mindray,5,95,12,61,8,Diagnostic Center,High,Moderate,0,1,0
2116,Patient Monitor,Mindray,6,40,4,88,13,Ward,Medium,Good,0,1,0
2117,Ventilator,GE Healthcare,2,46,12,49,1,ICU,High,Good,0,4,0
2118,Ventilator,Mindray,9,39,4,113,13,ICU,Medium,Good,0,3,1
2119,Patient Monitor,GE Healthcare,5,65,2,175,12,Diagnostic Center,High,Moderate,0,5,1
2120,Ultrasound,Canon Medical,7,25,6,93,10,Ward,Medium,Good,0,2,1
2121,Infusion Pump,Mindray,4,69,4,90,11,Diagnostic Center,Low,Good,0,3,0
2122,Ventilator,GE Healthcare,8,86,2,208,13,Diagnostic Center,Low,Poor,0,3,1
2123,CT Scanner,Mindray,9,50,1,363,16,Ward,High,Poor,0,3,1
2124,Infusion Pump,Medtronic,7,59,4,94,8,Ward,High,Poor,0,4,0
2125,X-Ray,Philips,7,74,2,201,14,Operating Room,High,Poor,0,4,0
2126,Ultrasound,Canon Medical,11,50,4,116,9,Operating Room,High,Poor,0,2,1
2127,X-Ray,Fujifilm,3,51,4,105,2,Ward,High,Poor,0,2,0
2128,MRI Scanner,Philips,5,92,6,69,11,Diagnostic Center,High,Good,0,3,0
2129,Ultrasound,GE Healthcare,4,85,2,206,14,Diagnostic Center,Medium,Good,0,5,1
2130,Ventilator,Philips,6,46,4,111,9,ICU,Medium,Moderate,0,2,0
2131,Patient Monitor,Mindray,7,65,2,176,12,ICU,High,Moderate,0,3,1
2132,CT Scanner,GE Healthcare,10,57,2,214,11,Lab,High,Moderate,0,3,1
2133,Ventilator,Medtronic,6,55,2,183,13,Diagnostic Center,High,Moderate,0,4,1
